comment_id,is_useful,project,revision_id,parent_revision,branch,file_name,directory,change_type,line_number,message,RPT,review_date,change_id,request_id,reviewer_id,reviewer_name,author_id,category,comment_group,RCE,PRC,MR,RI,PN,CCR,FUR,DUR,IBF,INF,base_total_loc,reviewer_own_loc,total_commit,reviewer_made_commit,WRC,CL,comment_loc,CCY,RCSH,CV,RCS,file_total_review,prior_directory_review_count,PFRC,directory_review_experience,avg_rating,manual_rating,final_patch_number,final_revision,file_review_ratio,directory_review_ratio,file_ownership,recent_review,sample_rating,definition_rating,PDL,review_length,PDR
9fdfeff1_29340eac,1,openstack%2Fnova,35cbe9290cef244142522f6bcc253888460d09ea,ecea762eb9f6a15f1006ad574c5ab6c8a9cb24c5,master,releasenotes/notes/support-neutron-ports-with-resource-request-cb9ad5e9757792d0.yaml,releasenotes/notes,A,2,"The information in here should probably also be in the REST API version history doc for this microversion because release notes are per-release and easily lost over time, but the REST API version history is always ""current"" and is what people will be using for this until we have some more comprehensive documentation, either in neutron or nova docs (and we should have something in the nova docs that references the neutron docs if the majority of the documentation for this feature lives in neutron).",72,3/5/19 15:29,I7555914473e16782d8ba4513a09ce45679962c14,636360,6873,Matt Riedemann,9708,Documentation,DOCUMENT,2237,6619,400,2401,21,103,8,6,0,1,19,0,0,0,0,25,25,1,0,1,0,0,19014,0,1085,3.73,2,23,3225fb61f92e0fd736943acd2987710c569ba14f,0,0.0570632,0,0,3.63,3.83,40,86,42.38
9fdfeff1_297f61e0,1,openstack%2Fnova,64d1984c85c040fcb62f803986f929ce80564aeb,ee57c92e8b675adf3f35de29f7cea9c9d042d44b,master,nova/compute/api.py,nova/compute,M,1210,Let's be specific and say that it's done by _validate_and_build_base_options.,71,3/2/19 3:05,I06fad233006c7bab14749a51ffa226c3801f951b,620706,6873,Matt Riedemann,28433,Documentation,DOCUMENT,2126,6420,6,183712,27,384,11,8,0,0,6053,117,2356,28,0.0185446,6081,913,888,0.0118845,0.15014,0.0193293,2080,5456,580,1620,3.73,1,32,5e7b840e48eb480ba1955e6ba52fbcaf9884c3fa,0.278846,0.296921,0.0193293,0.0778518,3.63,3.83,171,16,21.8
9fdfeff1_29816e4e,1,openstack%2Fnova,35cbe9290cef244142522f6bcc253888460d09ea,ecea762eb9f6a15f1006ad574c5ab6c8a9cb24c5,master,releasenotes/notes/support-neutron-ports-with-resource-request-cb9ad5e9757792d0.yaml,releasenotes/notes,A,8,"Again this is confusing and could be interpreted to mean you need to specify 2.72 to detach these types of ports, which is not true.",72,3/5/19 15:29,I7555914473e16782d8ba4513a09ce45679962c14,636360,6873,Matt Riedemann,9708,Documentation,DOCUMENT,2237,6619,400,2401,21,103,8,6,0,1,19,0,0,0,0,25,25,1,0,1,0,0,19014,0,1085,3.73,2,23,3225fb61f92e0fd736943acd2987710c569ba14f,0,0.0570632,0,0,3.63,3.83,40,26,42.38
9fdfeff1_29ae8181,1,openstack%2Fnova,64d1984c85c040fcb62f803986f929ce80564aeb,ee57c92e8b675adf3f35de29f7cea9c9d042d44b,master,nova/compute/api.py,nova/compute,M,544,Documenting this in a docstring would be nice.,71,3/2/19 3:05,I06fad233006c7bab14749a51ffa226c3801f951b,620706,6873,Matt Riedemann,28433,Documentation,DOCUMENT,2126,6420,6,183712,27,384,11,8,0,0,6053,117,2356,28,0.0185446,6081,913,888,0.0118845,0.15014,0.0193293,2080,5456,580,1620,3.73,2,32,5e7b840e48eb480ba1955e6ba52fbcaf9884c3fa,0.278846,0.296921,0.0193293,0.0778518,3.63,3.83,171,8,21.8
9fdfeff1_29cd2130,1,openstack%2Fnova,64d1984c85c040fcb62f803986f929ce80564aeb,ee57c92e8b675adf3f35de29f7cea9c9d042d44b,master,releasenotes/notes/flavor-extra-spec-image-property-validation-7310954ba3822477.yaml,releasenotes/notes,A,7,"If you do a bit more in the description above then you can just remove this, as an operator I wouldn't want to have to review the change to grok it (or a user for that matter).

Maybe point out, somewhere in here, that the benefit of this is incompatible flavor/image combinations will be caught early in the API with a clear error response to the user rather than failing later in the compute service where a fault has to be retrieved and/or logs have to be read.

I would probably also point out that while this is not an exhaustive image/flavor combination validation, it applies to the features pointed out in the commit message (which you should list here).",71,3/2/19 3:05,I06fad233006c7bab14749a51ffa226c3801f951b,620706,6873,Matt Riedemann,28433,Documentation,DOCUMENT,2126,6420,6,183712,27,384,11,8,0,1,17,0,0,0,0,11,11,1,0,1,0,0,18131,0,1038,3.73,2,32,5e7b840e48eb480ba1955e6ba52fbcaf9884c3fa,0,0.05725,0,0,3.63,3.83,171,124,21.8
9fdfeff1_2a00ea65,1,openstack%2Fnova,34f815817cc3b85a6ce6ea5101e2d9b82fb3c46e,054eb3a652f340d819f1b04567d0ed5e207ed733,master,nova/tests/unit/virt/libvirt/fakelibvirt.py,nova/tests/unit/virt/libvirt,M,1541,raise?,71,2/28/19 3:23,Ide797ebf7790d69042ae275ebec6ced3fa4787b6,631559,6873,Matt Riedemann,9708,Alternate Output,REFACTOR,2193,6550,385,53637,12,318,3,2,0,0,1575,18,95,5,0.0366228,1661,58,227,0.0526316,0.0349187,0.0114286,132,1998,51,887,3.63,2,13,a76eefed62db96fe51ef40e3209c187af3eb9834,0.386364,0.443944,0.0114286,0.151059,3.87,3.39,102,1,39.3
9fdfeff1_2a28ea30,1,openstack%2Fnova,2d00da78d5799c9d47fff8ab5fbd68f43ed35b35,33f367ec2f32ce36b00257c11c5084400416774c,master,nova/virt/libvirt/driver.py,nova/virt/libvirt,M,6243,"So as of this change the rp_uuid will always be the ComputeNode resource provider and if it's not in the local ProviderTree cache that was initialized on startup we don't know about it - not really something that should happen, but I guess we're being paranoid.",71,2/28/19 2:57,Ia8f43199f70da9c5867acd9a76c43ca8c2c11c80,636591,6873,Matt Riedemann,7166,Validation,FUNCTION,2242,6621,367,136265,5,152,2,2,0,0,9031,230,2483,69,0.0324594,9096,1421,1400,0.027789,0.156223,0.0254678,2764,4132,910,1187,4.155,1,5,2d00da78d5799c9d47fff8ab5fbd68f43ed35b35,0.329233,0.28727,0.0254678,0.108474,4.5,3.81,97,49,64.41
9fdfeff1_2a6d4a02,1,openstack%2Fnova,34f815817cc3b85a6ce6ea5101e2d9b82fb3c46e,054eb3a652f340d819f1b04567d0ed5e207ed733,master,nova/tests/functional/libvirt/test_reshape.py,nova/tests/functional/libvirt,A,162,same - I don't get it,71,2/28/19 3:23,Ide797ebf7790d69042ae275ebec6ced3fa4787b6,631559,6873,Matt Riedemann,9708,Other,OTHER,2193,6550,385,53637,12,318,3,2,0,1,224,0,0,0,0,195,45,10,0,0.230769,0,1,74,1,32,0,1,13,a76eefed62db96fe51ef40e3209c187af3eb9834,1,0.432432,0,1,0,0,102,6,39.3
9fdfeff1_2a90774e,1,openstack%2Fnova,38e5e33aaf9f8d241b04763b5d186cbbff2a540a,89c2d1056b3f37bad243c7468d974ded71336a0f,master,doc/source/user/flavors.rst,doc/source/user,M,672,"I didn't see you to do any validate of the value. So I input anything, it will be treated as True.

And I'm not sure we should have False value, we can only support True only. False value is confuse the user, sounds like explicit request, but in the end, that may different based on the host configuration.",54,1/23/19 8:26,I001beb2840496f7950988acc69018244847aa888,619953,5754,Alex Xu,15888,Validation,FUNCTION,551,2511,117,82662,6,107,7,7,0,0,723,0,21,0,0,745,745,1,0,1,0,23,1493,7,20,4.155,2,10,dec5dd9286e0d218d3f7658879369b5d4a529a65,0.304348,0.0133958,0,0.101449,4.5,3.81,82,60,37
9fdfeff1_2a9f8a02,0,openstack%2Fnova,34f815817cc3b85a6ce6ea5101e2d9b82fb3c46e,054eb3a652f340d819f1b04567d0ed5e207ed733,master,nova/tests/functional/libvirt/test_reshape.py,nova/tests/functional/libvirt,A,116,You could loop over server1 and server2 for this right? The allocations should be identical.,71,2/28/19 3:23,Ide797ebf7790d69042ae275ebec6ced3fa4787b6,631559,6873,Matt Riedemann,9708,Question,FALSE,2193,6550,385,53637,12,318,3,2,0,1,224,0,0,0,0,195,45,10,0,0.230769,0,1,74,1,32,0,0,13,a76eefed62db96fe51ef40e3209c187af3eb9834,1,0.432432,0,1,0,0,102,15,39.3
9fdfeff1_2aa5ee47,1,openstack%2Fnova,ccc6ae9e649840e6b3e654a71f3b77103e6e5de2,b05d0b30b38a71a6b4ab607e2c6a2e8d5b97d629,master,nova/pci/request.py,nova/pci,M,216,"you could make the above more readable using a combination of short-circuiting and different variable names:

 try:
     cn_id = objects.ComputeNode.get_by_host_and_nodename(
         context, instance.host, instance.node).id
 except exception.NotFound:
     LOG.warning(""expected to find compute node with host %s""
                 "" and node %s when getting instance PCI request ""
                 "" from VIF"")
     return None
 vif_addr = vif_pci_dev_address

 # Find PCIDevice associated with vif_pci_dev_address on the compute
 # the instance is running on.
 found_dev = None
 for dev in instance.pci_devices:
     if dev.compute_node_id == cn_id and dev.address == vif_addr:
         found_dev = dev
         break
 if not found_dev:
     return None

 # Find PCIRequest associated with the given PCIDevice in instance
 for req in instance.pci_requests.requests:
     if req.request_id == found_dev.request_id:
         return req

 raise exception.PciRequestFromVIFNotFound(
     pci_slot=vif_pci_dev_address,
     node_id=compute_node.id)",95,3/5/19 1:53,I9ba475e91b8283f063db446de74d3e4b2de002c5,619929,7,Jay Pipes,28714,Organization of code,REFACTOR,369,3593,1,395078,21,173,3,3,0,0,221,3,14,1,0.00952381,270,21,24,0.0714286,0.0777778,0.0135747,34,244,5,54,3.68,2,25,30295f1a141bb10f69f39c7ba453c7162db926b2,0.147059,0.221311,0.00990099,0.0252101,3.74,3.62,90,151,47.59
9fdfeff1_2aab0a88,0,openstack%2Fnova,2d00da78d5799c9d47fff8ab5fbd68f43ed35b35,33f367ec2f32ce36b00257c11c5084400416774c,master,nova/virt/libvirt/driver.py,nova/virt/libvirt,M,6273,same,71,2/28/19 2:57,Ia8f43199f70da9c5867acd9a76c43ca8c2c11c80,636591,6873,Matt Riedemann,7166,Visual Representation,FALSE,2242,6621,367,136265,5,152,2,2,0,0,9031,230,2483,69,0.0324594,9096,1421,1400,0.027789,0.156223,0.0254678,2764,4132,910,1187,0,0,5,2d00da78d5799c9d47fff8ab5fbd68f43ed35b35,0.329233,0.28727,0.0254678,0.108474,0,0,97,1,64.41
9fdfeff1_2ab8ea72,1,openstack%2Fnova,34f815817cc3b85a6ce6ea5101e2d9b82fb3c46e,054eb3a652f340d819f1b04567d0ed5e207ed733,master,nova/tests/functional/libvirt/test_reshape.py,nova/tests/functional/libvirt,A,123,Would be nice to define a constant for this in fakelibvirt so people looking at this test know where it's used.,71,2/28/19 3:23,Ide797ebf7790d69042ae275ebec6ced3fa4787b6,631559,6873,Matt Riedemann,9708,Resource,FUNCTION,2193,6550,385,53637,12,318,3,2,0,1,224,0,0,0,0,195,45,10,0,0.230769,0,1,74,1,32,3.825,1,13,a76eefed62db96fe51ef40e3209c187af3eb9834,1,0.432432,0,1,3.96,3.69,102,22,39.3
9fdfeff1_2b04b414,0,openstack%2Fnova,90e46081080a08e7009d0abecfb62911ac1e0310,a37a035c9d359b29fed6ea08bc99b93e51164e61,master,doc/source/admin/cells.rst,doc/source/admin,A,78,cell A,71,2/25/19 16:28,I6a6cc71e83896aaccd5dd98bc2ea024d6f22d528,638173,6873,Matt Riedemann,26936,Documentation,FALSE,2250,6650,85,23216,3,95,3,2,0,1,92,0,0,0,0,85,85,1,0,1,0,0,1435,0,121,0,0,6,57eb9424b9f81e38175a2c1ee21fdcdb8983e749,0,0.0843206,0,0,0,0,32,2,39.84
9fdfeff1_2b282784,1,openstack%2Fnova,a76bed1000da15a6f45766484680e0b6ae352102,29e5b0ad7bde210f95885656768f0480d06882c0,master,nova/api/openstack/compute/views/servers.py,nova/api/openstack/compute/views,M,342,This is kind of weird that we pass in show_server_groups=True but then are also checking the microversion. Why not just have the caller pass in show_server_groups based on the microversion? Because when this is called from detail() you're going to be checking the microversion for every instance even though show_server_groups will always be False for detail(). Just have the caller figure out the microversion and pass in show_server_groups and honor that boolean.,71,2/26/19 2:51,I4a2a584df56ece7beb8b12c0ce9b0e6b30237120,621474,6873,Matt Riedemann,7543,Solution Approach,REFACTOR,2134,6437,4,15873,23,700,22,10,0,0,635,25,81,1,0.0153568,644,102,110,0.0123457,0.158385,0.0393701,140,259,44,70,4,2,31,2cc7c0e58924b201d5353a6289883b0aec760543,0.314286,0.27027,0.0393701,0.100304,3.88,4.12,44,82,38.48
9fdfeff1_2b76e7a5,1,openstack%2Fnova,a76bed1000da15a6f45766484680e0b6ae352102,29e5b0ad7bde210f95885656768f0480d06882c0,master,nova/tests/unit/api/openstack/compute/test_serversV21.py,nova/tests/unit/api/openstack/compute,M,3810,"this is wrong, did you mean group_uuid=FAKE_UUID?",71,2/26/19 2:51,I4a2a584df56ece7beb8b12c0ce9b0e6b30237120,621474,6873,Matt Riedemann,7543,Question,DISCUSS,2134,6437,4,15873,23,700,22,10,0,0,8287,190,197,10,0.0354304,8380,204,662,0.0507614,0.0243437,0.0229275,256,1234,117,497,3.985,2,31,2cc7c0e58924b201d5353a6289883b0aec760543,0.457031,0.402755,0.0229275,0.209843,3.89,4.08,44,10,38.48
9fdfeff1_2babbd75,1,openstack%2Fnova,76cfd5925192d2bf717d67dd667fc8541398e6af,c5bb7b5dd4175d5017449de680895120942a36dc,master,nova/compute/manager.py,nova/compute,M,6646,"why not just self.rt.pci_tracker? (also I think that was causing the failure in the unit tests)
it seem that in the resource tacker it always check that 
if pci_tracker: . I think we should keep this and you can remove the TODO comment",57,2/5/19 19:52,I734cc01dce13f9e75a16639faf890ddb1661b7eb,620115,12171,Moshe Levi,28714,Question,DISCUSS,54,98,2,12903,20,556,9,9,0,0,8269,1,3484,1,0.000413285,8375,1072,934,0.000287026,0.128,0.000120933,3071,5454,13,29,3.985,2,35,fd8fdc934530fb49497bc6deaa72adfa51c8783a,0.00423315,0.0053172,0.0000903,0.0000193,3.89,4.08,331,46,42.11
9fdfeff1_2c2d0146,0,openstack%2Fnova,1db1491d6dd9d93b2130d3edfa2b101c8a49c778,bcfd2439bab7cfad942d7e6a187df6edb1d1bf09,master,doc/source/admin/flavors.rst,doc/source/admin,M,131,used by,71,2/6/19 19:31,I0f206d9db70465d8ce6b1404f546f3e00eeb6e23,635198,6873,Matt Riedemann,11604,Documentation,FALSE,2223,6608,53,347,2,21,1,1,0,0,145,0,5,0,0,160,160,1,0,1,0,12,1416,9,118,0,0,3,80ad7d9df6a84c54099fff4cdf979d52a8179413,0.75,0.0833333,0,0.576923,0,0,42,2,23.43
9fdfeff1_2c2e3343,1,openstack%2Fnova,6cd52cfe9e2abe16a2a2a75659a031e07ad345e0,c1fb445b8d94e69d7878fad60c4653650052313a,master,releasenotes/notes/remove-live-migrate-evacuate-force-flag-cb50608d5930585c.yaml,releasenotes/notes,A,5,"""to a specific destination host starting with API ...""",71,2/8/19 22:03,I2a395aa6eccad75a97fa49e993b0300bdcfc7258,634600,6873,Matt Riedemann,15334,Documentation,DOCUMENT,2211,6588,607,36282,8,321,21,13,0,1,8,0,0,0,0,6,6,1,0,1,0,0,18866,0,1077,3.73,1,9,36a91936a821b0c1f502d7d8f1ffd8c4d179d212,0,0.0570868,0,0,3.63,3.83,50,8,-16.85
9fdfeff1_2c51aa63,1,openstack%2Fnova,fe279758ec2c662bd66fc4d0ff096a3a4027a438,d3251c3f9fee8fc2f808889ba2fc0d80ffeb7a66,master,doc/source/admin/configuration/hypervisor-kvm.rst,doc/source/admin/configuration,M,287,"Here and below, I think it might be sufficient to just link to the config option docs once for cpu_mode (and cpu_model) and just use ``cpu_mode`` like it was for when it's mentioned throughout the rest of the doc. I wouldn't want to clutter up the docs with tons of links, but it's up to you - just a style preference. It's hard to balance consistency and readability with this stuff.",71,2/4/19 21:49,If1b02ce99152ffd00d4f461dc4539606db1bb13b,634798,6873,Matt Riedemann,14070,Documentation,DOCUMENT,2217,6591,384,5822,1,37,1,1,0,0,513,0,4,0,0,518,518,1,0,1,0,7,85,7,65,3.73,1,2,31508ddc71fda1a55b8b6361c8e16588bc4caf79,1,0.764706,0,1,3.63,3.83,47,77,33.61
9fdfeff1_2cb661de,1,openstack%2Fnova,5a8b0956f6a5e9ca2be4388129de7ca9728cc27b,3548cf59217f62966a21ea65a8cb744606431bd6,master,nova/objects/request_spec.py,nova/objects,M,706,"âœ”

could also do:

 if not group.required_traits.issubset(provider_traits[rp_uuid]):
     return False",94,2/20/19 17:45,Id7827fe8dc27112e342dc25c902c8dbc25f63b94,616239,7,Jay Pipes,9708,Solution Approach,REFACTOR,369,3582,111,34113,32,713,2,2,0,0,871,0,54,0,0,1046,198,186,0,0.189293,0,113,2137,26,547,4,2,33,2fc904acf6d13fed8f81a9dbb88a1bfce06287da,0.230089,0.255966,0,0.0544946,3.88,4.12,188,16,45.09
9fdfeff1_2cbfaf61,1,openstack%2Fnova,1c948c7a247221a7c9f2e6bfb89ae1144d8bf3bc,657439ec6d86324d1aef73de0cb76aa8cc4467bc,master,nova/tests/functional/db/test_instance_mapping.py,nova/tests/functional/db,M,290,"Good comment, I was doing this tracking in my head...",71,2/27/19 21:00,I8cc873ba63db7b806ab1de0a88fe8a87d4baeea9,633351,6873,Matt Riedemann,4690,Praise,DISCUSS,2201,6571,533,69253,14,197,3,3,0,0,377,23,13,1,0.0769231,489,85,52,0.0769231,0.173824,0.061008,18,366,11,202,3.03,1,31,a6bc544aae0775c408640e53ea81c09b4a876c15,0.611111,0.551913,0.0378913,0.385965,3.07,2.99,66,10,65.22
9fdfeff1_2cd18158,0,openstack%2Fnova,e5e929f019c05fa57f6b216855b9246b7a5f8d48,9cc0a58cf1765bcd55b5d10f66b634df06914c14,stable/queens,nova/tests/fixtures.py,nova/tests,M,1254,"OK this matches:

https://review.openstack.org/#/c/583288/7/nova/tests/fixtures.py@1295",71,2/6/19 19:27,I35335b501f8961b9ac8e5f92e0686e402b78617b,633807,6873,Matt Riedemann,28159,Other,FALSE,2206,6579,2,437497,7,99,3,3,1,0,1883,22,122,3,0.0153272,1890,233,163,0.0245902,0.12328,0.0116835,257,3264,142,322,0,0,7,e5e929f019c05fa57f6b216855b9246b7a5f8d48,0.552529,0.098652,0.0116835,0.306247,0,0,74,15,46.27
9fdfeff1_2d00ed01,1,openstack%2Fnova,a59ec1c06ef51c2e0038354b585940643dc9d125,0b372ae75e589550569713f9b1cc88b4a7902325,master,nova/objects/instance_mapping.py,nova/objects,M,225,This will return deleted instances by default. Do you care about those?,71,2/15/19 22:20,I8cc873ba63db7b806ab1de0a88fe8a87d4baeea9,633351,6873,Matt Riedemann,4690,Validation,FUNCTION,2201,6571,533,5014,5,94,3,3,0,0,311,14,23,1,0.0507246,347,57,46,0.0434783,0.164265,0.0450161,30,2173,20,891,4.155,2,31,a6bc544aae0775c408640e53ea81c09b4a876c15,0.666667,0.410032,0.0215517,0.451613,4.5,3.81,66,12,65.22
9fdfeff1_2d175a48,1,openstack%2Fnova,c0fd216780cfa9c17da385af63fa743d40434fa0,fe88d9e2c33af94139dbae896b95dcc45c412798,master,nova/virt/libvirt/driver.py,nova/virt/libvirt,M,4959,"As an aside, dragging this out to a '_create_consoles_non_qumu_kvm' function might not be a bad idea for a future change",49,2/19/19 15:08,Ic50c6b8c3b1f1b260d2b7caab369e77e4870686f,637578,15334,Stephen Finucane,6962,Design discussion,DISCUSS,479,3097,36,81701,1,3,1,1,0,0,9065,2,2476,5,0.00245848,9062,1404,1393,0.00201939,0.154933,0.000220628,2769,4138,365,501,3.865,1,1,c0fd216780cfa9c17da385af63fa743d40434fa0,0.131817,0.121073,0.000220629,0.0174169,3.66,4.07,106,24,42.78
9fdfeff1_2d3cc491,0,openstack%2Fnova,c5fc1126d9ff8b016d83c2026de7ada10df64cbd,b0f795e512416e3934a7e2663f22998f62248cba,master,nova/scheduler/client/report.py,nova/scheduler/client,M,1685,NOTE,71,2/25/19 21:10,I0fb35036e77e9abe141fe8831b4c23d02e567b96,622421,6873,Matt Riedemann,9708,Documentation,FALSE,2136,6446,352,379808,27,688,8,7,0,0,2181,5,223,4,0.00596573,2290,395,204,0.0179372,0.172489,0.00229253,287,308,161,168,0,0,33,859a0ac11842101c902a98165277175d984c3352,0.560976,0.545455,0.00229253,0.315549,0,0,45,1,18.36
9fdfeff1_2d7e04e4,1,openstack%2Fnova,c5fc1126d9ff8b016d83c2026de7ada10df64cbd,b0f795e512416e3934a7e2663f22998f62248cba,master,nova/tests/unit/scheduler/client/test_report.py,nova/tests/unit/scheduler/client,M,3616,same,71,2/25/19 21:10,I0fb35036e77e9abe141fe8831b4c23d02e567b96,622421,6873,Matt Riedemann,9708,Alternate Output,REFACTOR,2136,6446,352,379808,27,688,8,7,0,0,3581,17,190,4,0.00721962,3984,246,169,0.0210526,0.061747,0.00474728,211,214,127,129,3.63,2,33,859a0ac11842101c902a98165277175d984c3352,0.601896,0.602804,0.00474728,0.363409,3.87,3.39,45,1,18.36
9fdfeff1_2da604c3,1,openstack%2Fnova,b533eac84e83725aae4ed23f239d7893531656b7,18b6face6490e3552648db7c1c856b23cb4ea631,master,nova/privsep/linux_net.py,nova/privsep,M,150,"This is weird, why not cmd.append('multi_queue')? (Recognize this is a straight cut/paste, so don't do anything; just seemed bizarre.)",49,2/25/19 20:50,I9b53593e82b2e4233f50e876afbed15dd0494a07,624228,14070,Eric Fried,2271,Solution Approach,REFACTOR,255,1247,36,580874,7,248,6,6,0,0,127,0,9,0,0,165,16,11,0,0.0969697,0,9,73,3,16,4,1,7,b533eac84e83725aae4ed23f239d7893531656b7,0.333333,0.219178,0,0.133333,3.88,4.12,22,24,61.83
9fdfeff1_2da63f11,1,openstack%2Fnova,f5d236f868a598f8f241df759c516ec49e3779b0,2fc904acf6d13fed8f81a9dbb88a1bfce06287da,master,nova/tests/unit/conductor/test_conductor.py,nova/tests/unit/conductor,M,2095,"This wouldn't actually get raised from that method:

https://github.com/openstack/nova/blob/ffc07a689c1584db9128b2f3a86114f1f0f3a523/nova/scheduler/client/report.py#L1477

I guess you're just looking to trigger an error for handling but then why not just mock _fill_provider_mapping and not deal with stuff inside that method? In other words, you're mocking too deep, can just mock _fill_provider_mapping and have it raise test.TestingException.",71,2/21/19 20:29,I0c764e441993e32aafef0b18049a425c3c832a50,619528,6873,Matt Riedemann,9708,Question,DISCUSS,2120,6402,345,31783,27,83,2,2,0,0,3211,38,236,1,0.00414789,3259,156,150,0.00423729,0.0478674,0.0118343,335,336,163,164,3.985,2,27,f5d236f868a598f8f241df759c516ec49e3779b0,0.486567,0.488095,0.0118343,0.237491,3.89,4.08,69,71,42
9fdfeff1_2dc12455,1,openstack%2Fnova,c5fc1126d9ff8b016d83c2026de7ada10df64cbd,b0f795e512416e3934a7e2663f22998f62248cba,master,nova/tests/functional/integrated_helpers.py,nova/tests/functional,M,356,"Another way to skin this cat is to wait for the interface_detach.end versioned notification, right? But maybe the test that is using this isn't using the fake_notifier so this is more generic.",71,2/25/19 21:10,I0fb35036e77e9abe141fe8831b4c23d02e567b96,622421,6873,Matt Riedemann,9708,Solution Approach,REFACTOR,2136,6446,352,379808,27,688,8,7,0,0,813,8,72,2,0.0159817,821,103,121,0.0277778,0.125457,0.0098401,105,695,60,352,4,1,33,859a0ac11842101c902a98165277175d984c3352,0.571429,0.506475,0.0098401,0.328841,3.88,4.12,45,36,18.36
